Parent;Child;Source;Weight;Confidence
Southeast Asian folk music;balitaw;wikidata;1;0.85
Southeast Asian folk music;Bamar folk music;wikidata;1;0.85
Southeast Asian folk music;filipino rondalla;wikidata;1;0.85
Southeast Asian folk music;gambus;wikidata;1;0.85
Southeast Asian folk music;gondang;wikidata;1;0.85
Southeast Asian folk music;harana;wikidata;1;0.85
Southeast Asian folk music;hill tribe folk music;wikidata;1;0.85
Southeast Asian folk music;Indonesian folk music;wikidata;1;0.85
Southeast Asian folk music;Khmer folk music;wikidata;1;0.85
Southeast Asian folk music;kundiman;wikidata;1;0.85
Southeast Asian folk music;Lao folk music;wikidata;1;0.85
Southeast Asian folk music;Malay folk music;wikidata;1;0.85
Southeast Asian folk music;Philippine folk music;wikidata;1;0.85
Southeast Asian folk music;Philippine rondalla;wikidata;1;0.85
Southeast Asian folk music;Rampak Kendang;wikidata;1;0.85
Southeast Asian folk music;rapai dabõih;wikidata;1;0.85
Southeast Asian folk music;tarawangsa;wikidata;1;0.85
Southeast Asian folk music;Thai folk music;wikidata;1;0.85
Southeast Asian folk music;Vietnamese folk music;wikidata;1;0.85
Southeastern Brazilian music;clube da esquina;wikidata;1;0.85
Southeastern Brazilian music;nova vanguarda paulistana;wikidata;1;0.85
Southern African folk music;Afrikaans folk music;wikidata;1;0.85
Southern African folk music;Boeremusiek;wikidata;1;0.85
Southern African folk music;Ethnic Swazi music;wikidata;1;0.85
Southern African folk music;Khoisan folk music;wikidata;1;0.85
Southern African folk music;Mbira music;wikidata;1;0.85
Southern African folk music;Nguni folk music;wikidata;1;0.85
Southern African folk music;Sotho-Tswana folk music;wikidata;1;0.85
Southern African folk music;South African folk music;wikidata;1;0.85
Southern African folk music;Tsutsube;wikidata;1;0.85
Southern hip-hop;bounce music;wikidata;1;0.85
southern rock;red dirt;wikidata;1;0.85
space ambient;cosmic black metal;wikidata;1;0.85
space ambient;Kosmische Musik;wikidata;1;0.85
space music;space ambient;wikidata;1;0.85
space rock;cosmic black metal;wikidata;1;0.85
space rock;space rock revival;wikidata;1;0.85
spacesynth;doskpop;wikidata;1;0.85
Spanish classical music;Mozarabic chant;wikidata;1;0.85
Spanish classical music;zarzuela;wikidata;1;0.85
Spanish folk music;Andalusian folk music;wikidata;1;0.85
Spanish folk music;Aragonese folk music;wikidata;1;0.85
Spanish folk music;Basque folk music;wikidata;1;0.85
Spanish folk music;Canarian folk music;wikidata;1;0.85
Spanish folk music;chotis madrileño;wikidata;1;0.85
Spanish folk music;copla;wikidata;1;0.85
Spanish folk music;fandango;wikidata;1;0.85
Spanish folk music;jota;wikidata;1;0.85
Spanish folk music;melenchón;wikidata;1;0.85
Spanish folk music;monidura;wikidata;1;0.85
Spanish folk music;Northwest Iberian folk music;wikidata;1;0.85
Spanish folk music;pasodoble;wikidata;1;0.85
Spanish folk music;piping and drumming in Almonte;wikidata;1;0.85
Spanish folk music;Valencian folk music;wikidata;1;0.85
Spanish jazz;Galician jazz;wikidata;1;0.85
Spanish punk rock;Spanish raw punk;wikidata;1;0.85
Spanish rock;rock astur;wikidata;1;0.85
Spanish rock;Xixón sound;wikidata;1;0.85
sped-up music;Florida fast music;wikidata;1;0.85
speed metal;melodic speed metal;wikidata;1;0.85
speed metal;pirate metal;wikidata;1;0.85
speedcore;extratone;wikidata;1;0.85
speedcore;hypertone;wikidata;1;0.85
speedcore;J-core;wikidata;1;0.85
speedcore;splittercore;wikidata;1;0.85
speedcore;supertone;wikidata;1;0.85
stage and screen;musical theater;wikidata;1;0.85
stage and screen;soundtrack;wikidata;1;0.85
starogradska muzika;čalgija;wikidata;1;0.85
stoner metal;stoner doom;wikidata;1;0.85
stoner rock;Palm Desert Scene;wikidata;1;0.85
straight edge;Krishnacore;wikidata;1;0.85
street punk;UK82;wikidata;1;0.85
string band music;Hungarian string band music;wikidata;1;0.85
string music;Appenzeller string music;wikidata;1;0.85
string music;arpeggione music;wikidata;1;0.85
string music;balalaika music;wikidata;1;0.85
string music;banjo music;wikidata;1;0.85
string music;cello music;wikidata;1;0.85
string music;Chinese stringed music;wikidata;1;0.85
string music;double bass music;wikidata;1;0.85
string music;electric guitar music;wikidata;1;0.85
string music;guitar music;wikidata;1;0.85
string music;harp music;wikidata;1;0.85
string music;string band music;wikidata;1;0.85
string music;string orchestra music;wikidata;1;0.85
string music;viola music;wikidata;1;0.85
string music;violin music;wikidata;1;0.85
Sufi music;banga;wikidata;1;0.85
Sufi music;İlahi;wikidata;1;0.85
Sufi music;Kafi;wikidata;1;0.85
Sufi music;menzuma;wikidata;1;0.85
Sufi music;qawwali;wikidata;1;0.85
Sufi music;Sufi rock;wikidata;1;0.85
Sufi music;Sufiana kalam;wikidata;1;0.85
Sufi music;Turkish mevlevi music;wikidata;1;0.85
Sundanese music;gamelan degung;wikidata;1;0.85
Sundanese music;Jaipongan;wikidata;1;0.85
Sundanese music;kacapi suling;wikidata;1;0.85
Sundanese music;ketuk tilu;wikidata;1;0.85
Sundanese music;pop Sunda;wikidata;1;0.85
Sundanese music;Sundanese game song;wikidata;1;0.85
Sundanese music;tarawangsa;wikidata;1;0.85
Sundanese music;tembang sunda;wikidata;1;0.85
sung poetry;poezja śpiewana;wikidata;1;0.85
surf music;indie surf;wikidata;1;0.85
surf music;surf pop;wikidata;1;0.85
surf music;surf punk;wikidata;1;0.85
surf music;surf revival;wikidata;1;0.85
surf music;surf rock;wikidata;1;0.85
surf rock;eleki;wikidata;1;0.85
surf rock;hot rod rock;wikidata;1;0.85
surf rock;rautalanka;wikidata;1;0.85
surf rock;wong shadow;wikidata;1;0.85
Swedish folk music;Hambo;wikidata;1;0.85
Swedish folk music;traditional folk music of Hälsingland;wikidata;1;0.85
Swedish folk music;traditional music of Dalarna;wikidata;1;0.85
Swedish folk music;Östergötland folk;wikidata;1;0.85
Swedish hardcore punk;Umeå hardcore;wikidata;1;0.85
Swedish hip hop;Swedish gangsta rap;wikidata;1;0.85
swing music;Broadway music;wikidata;1;0.85
swing music;swing revival;wikidata;1;0.85
swing music;Western swing;wikidata;1;0.85
swing revival;retro-swing;wikidata;1;0.85
swingueira;arrochadeira;wikidata;1;0.85
Swiss folk music;ländler music;wikidata;1;0.85
Swiss folk music;zäuerli;wikidata;1;0.85
symphonic black metal;cyber metal;wikidata;1;0.85
symphonic metal;opera metal;wikidata;1;0.85
symphonic metal;symphonic black metal;wikidata;1;0.85
symphonic metal;symphonic death metal;wikidata;1;0.85
symphonic metal;symphonic power metal;wikidata;1;0.85
symphonic music;band music;wikidata;1;0.85
symphonic music;Chinese orchestral music;wikidata;1;0.85
symphonic music;electro-orchestral music;wikidata;1;0.85
symphonic music;Iranian symphonic music;wikidata;1;0.85
symphonic music;orchestral pop;wikidata;1;0.85
symphonic music;orchestral song;wikidata;1;0.85
symphonic music;pops orchestra music;wikidata;1;0.85
symphonic music;string orchestra music;wikidata;1;0.85
symphonic music;symphonic fantasia;wikidata;1;0.85
symphonic music;symphonic poem;wikidata;1;0.85
symphonic rock;gothic symphonic rock;wikidata;1;0.85
symphony;choral symphony;wikidata;1;0.85
symphony;sinfonia concertante;wikidata;1;0.85
symphony;sinfonietta;wikidata;1;0.85
symphony;war symphony;wikidata;1;0.85
synth funk;funktronica;wikidata;1;0.85
synth funk;Minneapolis sound;wikidata;1;0.85
synth music;horror synth;wikidata;1;0.85
synth music;progressive electronic music;wikidata;1;0.85
synth-pop;futurepop;wikidata;1;0.85
synth-pop;Minneapolis sound;wikidata;1;0.85
synth-pop;pon-chak disco;wikidata;1;0.85
synth-pop;scan;wikidata;1;0.85
synth-pop;spandau synthpop;wikidata;1;0.85
synth-pop;techno-pop;wikidata;1;0.85
synthwave;chillsynth;wikidata;1;0.85
synthwave;darksynth;wikidata;1;0.85
synthwave;Sovietwave;wikidata;1;0.85
Tajik music;shashmaqam;wikidata;1;0.85
talempong;talempong goyang;wikidata;1;0.85
tambura music;tamburitza;wikidata;1;0.85
Tamil folk music;urumi melam;wikidata;1;0.85
tango;Argentine tango;wikidata;1;0.85
tango;European tango;wikidata;1;0.85
tango;neotango;wikidata;1;0.85
tango;nuevo tango;wikidata;1;0.85
tango;tango para chicos;wikidata;1;0.85
tango;tango rock;wikidata;1;0.85
tango;tango romanza;wikidata;1;0.85
tape music;sound collage;wikidata;1;0.85
Taqwacore;raicore;wikidata;1;0.85
tarab;Egyptian tarab;wikidata;1;0.85
tarab;Iraqi tarab;wikidata;1;0.85
tarab;khaliji tarab;wikidata;1;0.85
tarantella;tammurriata;wikidata;1;0.85
tarantella;tarantella napoletana;wikidata;1;0.85
Tatar folk music;kyska-kui;wikidata;1;0.85
Tatar folk music;Qaytarma;wikidata;1;0.85
Tatar folk music;uzun-kui;wikidata;1;0.85
Tatar folk music;Volga Tatar folk music;wikidata;1;0.85
Tatar music;Crimean Tatar music;wikidata;1;0.85
Tatar music;takmak;wikidata;1;0.85
Tatar music;Tatar folk music;wikidata;1;0.85
Tatar music;Tatar pop;wikidata;1;0.85
Tatar music;Tatar rock;wikidata;1;0.85
tearout dubstep;riddim;wikidata;1;0.85
tech house;deep tech;wikidata;1;0.85
tech house;Latin tech;wikidata;1;0.85
tech house;minimal house;wikidata;1;0.85
tech house;rominimal;wikidata;1;0.85
technical death metal;dissonant death metal;wikidata;1;0.85
techno;acid techno;wikidata;1;0.85
techno;Afro tech;wikidata;1;0.85
techno;Belgian hardcore techno;wikidata;1;0.85
techno;Berlin techno;wikidata;1;0.85
techno;bleep techno;wikidata;1;0.85
techno;deep techno;wikidata;1;0.85
techno;Detroit techno;wikidata;1;0.85
techno;doomcore;wikidata;1;0.85
techno;electro-techno;wikidata;1;0.85
techno;experimental techno;wikidata;1;0.85
techno;future rave;wikidata;1;0.85
techno;German techno;wikidata;1;0.85
techno;hard techno;wikidata;1;0.85
techno;hardgroove techno;wikidata;1;0.85
techno;industrial techno;wikidata;1;0.85
techno;Jtek;wikidata;1;0.85
techno;kuduro;wikidata;1;0.85
techno;melodic techno;wikidata;1;0.85
techno;minimal techno;wikidata;1;0.85
techno;peak time techno;wikidata;1;0.85
techno;progressive techno;wikidata;1;0.85
techno;psytech;wikidata;1;0.85
techno;Schaffel;wikidata;1;0.85
techno;tech house;wikidata;1;0.85
techno;tech trance;wikidata;1;0.85
techno;techno body music;wikidata;1;0.85
techno;techno-tribal;wikidata;1;0.85
techno;toytown techno;wikidata;1;0.85
techno;Tromsø techno scene;wikidata;1;0.85
techno;turbine;wikidata;1;0.85
techno;UK hardcore (techno);wikidata;1;0.85
techno;wonky techno;wikidata;1;0.85
techno bass;car audio bass;wikidata;1;0.85
techno-pop;techno kayō;wikidata;1;0.85
technobanda;tecnocumbia;wikidata;1;0.85
tecno brega;brega funk;wikidata;1;0.85
tecno brega;tecnofunk;wikidata;1;0.85
teen pop;social media pop;wikidata;1;0.85
Telugu music;Telugu folk music;wikidata;1;0.85
tembang;campursari;wikidata;1;0.85
tembang;modern Javanese tembang;wikidata;1;0.85
tembang;tembang bocah;wikidata;1;0.85
tembang;tembang dolanan;wikidata;1;0.85
tembang;tembang gedhe;wikidata;1;0.85
tembang;tembang kabangsan;wikidata;1;0.85
tembang;tembang macapat;wikidata;1;0.85
tembang;tembang sunda;wikidata;1;0.85
tembang;tembang tengahan;wikidata;1;0.85
tembang dolanan;gambang suling;wikidata;1;0.85
tembang macapat;asmarandana;wikidata;1;0.85
tembang macapat;dhandhanggula;wikidata;1;0.85
tembang macapat;durma;wikidata;1;0.85
tembang macapat;kinanthi;wikidata;1;0.85
tembang macapat;maskumambang;wikidata;1;0.85
tembang macapat;mijil;wikidata;1;0.85
tembang macapat;pangkur;wikidata;1;0.85
tembang macapat;pocung;wikidata;1;0.85
tembang macapat;sinom;wikidata;1;0.85
tembang sunda;tembang cianjuran;wikidata;1;0.85
tembang tengahan;balabak;wikidata;1;0.85
tembang tengahan;girisa;wikidata;1;0.85
tembang tengahan;jurudemung;wikidata;1;0.85
tembang tengahan;megatruh;wikidata;1;0.85
tembang tengahan;wirangrong;wikidata;1;0.85
Texas blues;acoustic Texas blues;wikidata;1;0.85
Texas blues;electric Texas blues;wikidata;1;0.85
Thai classical music;fon leb;wikidata;1;0.85
Thai classical music;khrueang sai;wikidata;1;0.85
Thai classical music;piphat;wikidata;1;0.85
Thai folk music;choi;wikidata;1;0.85
Thai folk music;e-saew song;wikidata;1;0.85
Thai folk music;fon leb;wikidata;1;0.85
Thai folk music;Kham Muang folk song;wikidata;1;0.85
theatre music;ballet;wikidata;1;0.85
theatre music;Bangsawan;wikidata;1;0.85
theatre music;bühnenmusik;wikidata;1;0.85
theatre music;congada;wikidata;1;0.85
theatre music;incidental music;wikidata;1;0.85
theatre music;jōruri;wikidata;1;0.85
theatre music;kabuki music;wikidata;1;0.85
theatre music;melologue;wikidata;1;0.85
theatre music;opera;wikidata;1;0.85
theatre music;oratorio;wikidata;1;0.85
theatre music;pantomime;wikidata;1;0.85
theme music;jingle;wikidata;1;0.85
theme music;television news music;wikidata;1;0.85
theme music;TV track;wikidata;1;0.85
therapy music;Iavnana;wikidata;1;0.85
third wave ska;ska punk;wikidata;1;0.85
third wave ska;ska rock;wikidata;1;0.85
thrash metal;Australian thrash metal;wikidata;1;0.85
thrash metal;Bay Area thrash metal;wikidata;1;0.85
thrash metal;Brazilian thrash metal;wikidata;1;0.85
thrash metal;crossover thrash;wikidata;1;0.85
thrash metal;deathrash;wikidata;1;0.85
thrash metal;groove metal;wikidata;1;0.85
thrash metal;pirate metal;wikidata;1;0.85
thrash metal;technical thrash metal;wikidata;1;0.85
thrash metal;Teutonic thrash metal;wikidata;1;0.85
thrash metal;thrashcore;wikidata;1;0.85
thrash metal;thrashgrind;wikidata;1;0.85
thrash metal;ultra metal;wikidata;1;0.85
thrashcore;Bandana thrash;wikidata;1;0.85
throat singing;Buddhist chant;wikidata;1;0.85
throat singing;Central Asian throat singing;wikidata;1;0.85
throat singing;Inuit throat singing;wikidata;1;0.85
throat singing;rekuhkara;wikidata;1;0.85
Tibetan Buddhist music;Tibetan Buddhist chant;wikidata;1;0.85
Tolai music;Tolai rock;wikidata;1;0.85
tracker music;amigacore;wikidata;1;0.85
tracker music;demostyle;wikidata;1;0.85
tracker music;doskpop;wikidata;1;0.85
traditional country music;bluegrass music;wikidata;1;0.85
traditional country music;Christian country music;wikidata;1;0.85
traditional country music;close harmony;wikidata;1;0.85
traditional country music;country boogie;wikidata;1;0.85
traditional country music;country yodel;wikidata;1;0.85
traditional country music;early country music;wikidata;1;0.85
traditional country music;hillbilly music;wikidata;1;0.85
traditional country music;traditional bluegrass;wikidata;1;0.85
traditional folk music;African folk music;wikidata;1;0.85
traditional folk music;alalá;wikidata;1;0.85
traditional folk music;albazo;wikidata;1;0.85
traditional folk music;algysh;wikidata;1;0.85
traditional folk music;American folk music;wikidata;1;0.85
traditional folk music;Angklung buncis;wikidata;1;0.85
traditional folk music;Arabic folk music;wikidata;1;0.85
traditional folk music;Ashug music;wikidata;1;0.85
traditional folk music;Asian folk music;wikidata;1;0.85
traditional folk music;Australian folk music;wikidata;1;0.85
traditional folk music;bayawan;wikidata;1;0.85
traditional folk music;Bordun music;wikidata;1;0.85
traditional folk music;brandy;wikidata;1;0.85
traditional folk music;Caribbean folk music;wikidata;1;0.85
traditional folk music;Caucasian folk music;wikidata;1;0.85
traditional folk music;Chukchi folk music;wikidata;1;0.85
traditional folk music;dakka marrakchia;wikidata;1;0.85
traditional folk music;dudácká muzika;wikidata;1;0.85
traditional folk music;Egerland music;wikidata;1;0.85
traditional folk music;European folk music;wikidata;1;0.85
traditional folk music;folk dance music;wikidata;1;0.85
traditional folk music;folk punk;wikidata;1;0.85
traditional folk music;folklore music;wikidata;1;0.85
traditional folk music;Fulía;wikidata;1;0.85
traditional folk music;Golpe tocuyano;wikidata;1;0.85
traditional folk music;harping;wikidata;1;0.85
traditional folk music;holehole bushi;wikidata;1;0.85
traditional folk music;indigenous American folk music;wikidata;1;0.85
traditional folk music;Joropo andino;wikidata;1;0.85
traditional folk music;Joropo guayanés;wikidata;1;0.85
traditional folk music;joropo llanero;wikidata;1;0.85
traditional folk music;Joropo oriental;wikidata;1;0.85
traditional folk music;Joropo tuyero;wikidata;1;0.85
traditional folk music;Kalmyk folk music;wikidata;1;0.85
traditional folk music;kleinkunst;wikidata;1;0.85
traditional folk music;kveding;wikidata;1;0.85
traditional folk music;Kyrgyz folk music;wikidata;1;0.85
traditional folk music;Ladino folksong;wikidata;1;0.85
traditional folk music;Lapar;wikidata;1;0.85
traditional folk music;Latin American folk music;wikidata;1;0.85
traditional folk music;leelo;wikidata;1;0.85
traditional folk music;Malay music;wikidata;1;0.85
traditional folk music;Mormon folk music;wikidata;1;0.85
traditional folk music;música surera;wikidata;1;0.85
traditional folk music;national music;wikidata;1;0.85
traditional folk music;North American folk music;wikidata;1;0.85
traditional folk music;Ob-Ugric folk music;wikidata;1;0.85
traditional folk music;Oceanic folk music;wikidata;1;0.85
traditional folk music;Patingtung;wikidata;1;0.85
traditional folk music;Qudud Halabiya;wikidata;1;0.85
traditional folk music;Rawa Sagele;wikidata;1;0.85
traditional folk music;reggada;wikidata;1;0.85
traditional folk music;Romani folk music;wikidata;1;0.85
traditional folk music;Samoyedic folk music;wikidata;1;0.85
traditional folk music;Sari gan;wikidata;1;0.85
traditional folk music;seguidilla;wikidata;1;0.85
traditional folk music;Tatar folk music;wikidata;1;0.85
traditional folk music;tchingounmè;wikidata;1;0.85
traditional folk music;tifa totobuang;wikidata;1;0.85
traditional folk music;tonada;wikidata;1;0.85
traditional folk music;traditional folk instrumental music;wikidata;1;0.85
traditional folk music;traditional québécois music;wikidata;1;0.85
traditional folk music;Tshikona;wikidata;1;0.85
traditional folk music;tôba hanyé;wikidata;1;0.85
traditional folk music;Uzbek folk music;wikidata;1;0.85
traditional folk music;yodel;wikidata;1;0.85
traditional gospel music;traditional black gospel;wikidata;1;0.85
traditional heavy metal;New wave of traditional heavy metal;wikidata;1;0.85
traditional Japanese music;biwagaku;wikidata;1;0.85
traditional Japanese music;gagaku;wikidata;1;0.85
traditional Japanese music;hayashi;wikidata;1;0.85
traditional Japanese music;heikyoku;wikidata;1;0.85
traditional Japanese music;imayō;wikidata;1;0.85
traditional Japanese music;kabuki music;wikidata;1;0.85
traditional Japanese music;Kawachi Ondo;wikidata;1;0.85
traditional Japanese music;Shingaku;wikidata;1;0.85
traditional Japanese music;Shinto music;wikidata;1;0.85
traditional Japanese music;utaimono;wikidata;1;0.85
traditional Japanese music;yōkyokumono;wikidata;1;0.85
traditional Nordic dance music;Polska;wikidata;1;0.85
traditional pop;British dance band;wikidata;1;0.85
traditional pop;jazz standard;wikidata;1;0.85
Traditional Pop;Pop;kb;1;0.75
traditional pop;pop standard;wikidata;1;0.85
traditional pop;romanţe;wikidata;1;0.85
traditional pop;Tin Pan Alley;wikidata;1;0.85
trance;acid trance;wikidata;1;0.85
trance;ambient trance;wikidata;1;0.85
trance;Balearic trance;wikidata;1;0.85
trance;big room trance;wikidata;1;0.85
trance;breaktrance;wikidata;1;0.85
trance;classic trance;wikidata;1;0.85
trance;deep trance;wikidata;1;0.85
trance;dream trance;wikidata;1;0.85
trance;electro trance;wikidata;1;0.85
trance;Eurotrance;wikidata;1;0.85
